num_steps,num_updates,epsilon,loss,success_rate,violation_rate,mean_return,mean_steps,curriculum_stage,sps
3140000,782501,0.050000000000000044,0.0020240035373717546,0.822,0.132,0.69,15.836,3,84.09441508667746
3150000,785001,0.050000000000000044,0.002823903691023588,0.82,0.128,0.692,17.178,3,84.08609237343751
3160000,787501,0.050000000000000044,0.002264793496578932,0.848,0.11,0.738,17.136,3,84.07389405755809
3170000,790001,0.050000000000000044,0.002431167522445321,0.858,0.112,0.746,15.072,3,84.07461445110874
3180000,792501,0.050000000000000044,0.0030646249651908875,0.828,0.13,0.698,17.374,3,84.06398136809908
3190000,795001,0.050000000000000044,0.0062035126611590385,0.852,0.114,0.738,15.676,3,84.0554762994308
3200000,797501,0.050000000000000044,0.003124830313026905,0.832,0.138,0.694,17.246,3,84.05662010403097
3210000,800001,0.050000000000000044,0.017006026580929756,0.836,0.114,0.722,18.092,3,84.05693261081856
3220000,802501,0.050000000000000044,0.003029169049113989,0.84,0.118,0.722,16.658,3,84.04967001310634
3230000,805001,0.050000000000000044,0.00786246545612812,0.87,0.09,0.78,16.416,3,84.05221239803416
3240000,807501,0.050000000000000044,0.011425094678997993,0.85,0.108,0.742,16.852,3,84.04971153496425
3250000,810001,0.050000000000000044,0.002652933821082115,0.85,0.112,0.738,16.624,3,84.0417864359158
3260000,812501,0.050000000000000044,0.002949625253677368,0.798,0.14,0.658,18.152,3,84.03861139284577
3270000,815001,0.050000000000000044,0.0030893797520548105,0.822,0.122,0.7,16.844,3,84.03426608185954
3280000,817501,0.050000000000000044,0.0018656929023563862,0.858,0.102,0.756,16.24,3,84.03733528045166
3290000,820001,0.050000000000000044,0.0017217921558767557,0.858,0.104,0.754,17.414,3,84.03827778966563
3300000,822501,0.050000000000000044,0.0033405479043722153,0.86,0.108,0.752,17.296,3,84.03112093796902
3310000,825001,0.050000000000000044,0.007407136261463165,0.83,0.11,0.72,17.546,3,84.02320336394773
3320000,827501,0.050000000000000044,0.003765654284507036,0.854,0.09,0.764,18.666,3,84.02453671835559
3330000,830001,0.050000000000000044,0.007954166270792484,0.828,0.114,0.714,18.288,3,84.0267005324331
3340000,832501,0.050000000000000044,0.00944755133241415,0.794,0.136,0.658,17.78,3,84.0326273811588
3350000,835001,0.050000000000000044,0.01179432775825262,0.824,0.128,0.696,17.41,3,84.02751855306951
3360000,837501,0.050000000000000044,0.0027131489478051662,0.824,0.128,0.696,16.76,3,84.02113567400768
3370000,840001,0.050000000000000044,0.004631084855645895,0.844,0.116,0.728,16.17,3,84.02168904045254
3380000,842501,0.050000000000000044,0.005876797251403332,0.816,0.134,0.682,17.412,3,84.02308023789067
3390000,845001,0.050000000000000044,0.0012716581113636494,0.83,0.116,0.714,17.14,3,84.02396380495331
3400000,847501,0.050000000000000044,0.002261534333229065,0.846,0.106,0.74,17.3,3,84.01964837571143
3410000,850001,0.050000000000000044,0.008339597843587399,0.848,0.116,0.732,16.748,3,84.0231330107237
3420000,852501,0.050000000000000044,0.0042471205815672874,0.83,0.13,0.7,17.28,3,84.01992183791506
3430000,855001,0.050000000000000044,0.01425294391810894,0.824,0.13,0.694,17.792,3,84.01971672710188
3440000,857501,0.050000000000000044,0.007658432237803936,0.786,0.152,0.634,17.942,3,84.02446658324281
3450000,860001,0.050000000000000044,0.002349196933209896,0.838,0.126,0.712,17.794,3,84.02373782909856
3460000,862501,0.050000000000000044,0.002954623429104686,0.84,0.118,0.722,17.686,3,84.01990499455808
3470000,865001,0.050000000000000044,0.006665967404842377,0.854,0.1,0.754,17.826,3,84.00726056099793
3480000,867501,0.050000000000000044,0.004622309468686581,0.834,0.13,0.704,16.84,3,84.00321674311458
